coin_id,ts_utc,price,market_cap,total_volume
bitcoin,2025-07-18 01:02:36,119767.91324070591,2382155165573.5195,46675433375.383766
bitcoin,2025-07-18 02:04:05,120392.47973166053,2395344508420.1367,50523157025.357834
bitcoin,2025-07-18 03:03:47,120252.24659525444,2392496619727.3657,50622406704.272125
bitcoin,2025-07-18 04:04:12,120278.62634541404,2393020883523.0,50966333901.42691
bitcoin,2025-07-18 05:04:02,120488.40638259317,2396997688235.9214,51449922153.59462
bitcoin,2025-07-18 06:04:12,120654.09736363187,2398284564277.7295,52641244082.41665
bitcoin,2025-07-18 07:03:53,120414.15938860275,2396277893330.262,50377391258.829384
bitcoin,2025-07-18 08:03:39,119571.88956008342,2379369308219.4473,53180119959.76671
bitcoin,2025-07-18 09:04:04,118687.27774799902,2359927662084.2617,55901852319.83132
bitcoin,2025-07-18 10:03:33,118939.94295875017,2365987718901.025,53462594485.54307
bitcoin,2025-07-18 11:04:10,119181.6431288871,2369653724460.567,58121684979.214905
bitcoin,2025-07-18 12:04:06,119185.21571075782,2370196917859.525,58142664457.22279
bitcoin,2025-07-18 13:04:18,119524.12304927135,2378173840131.626,56823098990.33665
bitcoin,2025-07-18 14:03:48,118791.51837359747,2363073280509.2227,57463491811.253975
bitcoin,2025-07-18 15:03:45,118203.43486887019,2351249337327.1562,56418760035.96139
bitcoin,2025-07-18 16:00:10,117878.26973011473,2344888827312.8027,61721100910.47346
bitcoin,2025-07-18 17:00:45,117775.93596306368,2343459960594.2173,62167979773.17389
bitcoin,2025-07-18 18:02:40,117633.4176009959,2340219626449.5977,61971472220.98939
bitcoin,2025-07-18 19:03:46,117500.17858594737,2338191571434.618,62180865012.85887
bitcoin,2025-07-18 20:04:16,117484.1979838911,2337219425907.6943,58592035937.32134
bitcoin,2025-07-18 21:02:35,117483.79590528553,2337254506665.33,58913100597.40614
bitcoin,2025-07-18 22:01:00,117752.5512811193,2342588331099.895,60530605428.68341
bitcoin,2025-07-18 23:03:28,117737.83262660827,2342256583629.484,59238279370.012596
bitcoin,2025-07-19 00:03:54,118002.55406498823,2347363039085.891,58870997940.9532
bitcoin,2025-07-19 01:03:37,117875.50161679483,2345672554785.913,58162997457.11054
bitcoin,2025-07-19 02:04:18,118117.06790940755,2349730233964.5806,56067521698.009766
bitcoin,2025-07-19 03:01:54,118320.68196562913,2354252605479.95,55346746004.70647
bitcoin,2025-07-19 04:03:35,118340.48560989938,2354058872675.209,54954094353.523895
bitcoin,2025-07-19 05:03:51,118244.4052820392,2352447444973.0044,54320045330.59431
bitcoin,2025-07-19 06:03:48,118296.2354299419,2353540116258.515,52387447505.10872
bitcoin,2025-07-19 07:03:48,118238.2114825181,2352181760613.1055,50724990357.39697
bitcoin,2025-07-19 08:03:54,118249.33051112095,2352496541375.9316,47941273891.71857
bitcoin,2025-07-19 09:03:29,118161.4225463209,2350412477192.666,45681235571.75997
bitcoin,2025-07-19 10:01:28,118295.50617637749,2353328694861.389,44146159279.18873
bitcoin,2025-07-19 11:03:32,118434.05577862941,2356015537712.6196,42720647102.31945
bitcoin,2025-07-19 12:04:00,118387.98421922975,2355510875841.2124,39248987465.413895
bitcoin,2025-07-19 13:04:09,118278.7728279399,2353088175117.4883,41352323933.320404
bitcoin,2025-07-19 14:03:23,118217.53357578148,2352285215239.558,39148413521.99416
bitcoin,2025-07-19 15:03:41,117786.43023700481,2343712592064.7295,35795822499.70974
bitcoin,2025-07-19 16:03:34,118163.0281593023,2351658151199.2583,32860226485.69935
bitcoin,2025-07-19 17:03:50,118076.61952565427,2349078967528.333,31442033167.835667
bitcoin,2025-07-19 18:03:51,117871.48607331398,2344646927503.913,30342318284.951176
bitcoin,2025-07-19 19:03:50,117909.43620227746,2346435063482.1777,29188565877.18117
bitcoin,2025-07-19 20:04:11,118066.04213180124,2348874084342.4053,27584546249.934807
bitcoin,2025-07-19 21:03:43,118070.17219209882,2348373056018.66,25910177677.479286
bitcoin,2025-07-19 22:04:08,117718.69050847588,2341101107691.9243,25863850260.93263
bitcoin,2025-07-19 23:04:09,117856.48988305368,2345050635493.008,25086229942.097816
bitcoin,2025-07-20 00:00:26,117904.03429738218,2345466394539.1265,23923610043.32395
bitcoin,2025-07-20 01:04:00,117960.70301739605,2346327788321.3306,23432291172.39991
bitcoin,2025-07-20 02:03:50,118001.79869270968,2347997979680.711,23405806925.376286
bitcoin,2025-07-20 03:03:49,118030.46263027779,2348108180266.6743,23189383038.890682
bitcoin,2025-07-20 04:04:15,117995.447999004,2347740646524.282,22503811860.959328
bitcoin,2025-07-20 05:04:02,118019.55438549639,2347943330712.134,21742466655.500305
bitcoin,2025-07-20 06:03:38,117917.3917958096,2346256333810.872,23023519105.80804
bitcoin,2025-07-20 07:03:28,117903.69986584528,2345912635610.332,22819278647.026657
bitcoin,2025-07-20 08:03:34,118115.77916778234,2350314775571.602,22674381994.102642
bitcoin,2025-07-20 09:03:43,118221.60490209257,2351901558742.93,23061199240.78505
bitcoin,2025-07-20 10:03:57,118042.37170865518,2349027750442.541,24464314024.65937
bitcoin,2025-07-20 11:03:22,117950.02851116993,2346609601029.03,24410718461.63773
bitcoin,2025-07-20 12:03:49,117954.78788911905,2346862785730.0063,24493078307.00826
bitcoin,2025-07-20 13:04:00,118084.93847491883,2348464912538.725,26686467729.497128
bitcoin,2025-07-20 14:03:53,118329.057459225,2353175458810.8516,27183344544.171955
bitcoin,2025-07-20 15:03:58,118527.95095843298,2358087907468.8525,28149649165.85451
bitcoin,2025-07-20 16:04:01,118738.28818265932,2362383575849.2036,28429132693.731808
bitcoin,2025-07-20 17:01:28,118641.53460983634,2360371076873.5356,29124371771.969395
bitcoin,2025-07-20 18:03:30,118101.88737743786,2349716988045.188,29942488587.418995
bitcoin,2025-07-20 19:03:59,118407.70987859223,2355944329101.397,31398859660.511192
bitcoin,2025-07-20 20:01:14,118395.96713530371,2355928090518.7856,29919310268.650246
bitcoin,2025-07-20 21:03:25,118237.9610267639,2352720642234.9414,32090675512.184433
bitcoin,2025-07-20 22:03:40,118047.50050223137,2348873565053.582,29970040470.09365
bitcoin,2025-07-20 23:03:48,117551.303907244,2339028566094.156,35497237782.60272
bitcoin,2025-07-21 00:03:34,117269.11884296437,2332905515458.689,36794721938.0124
bitcoin,2025-07-21 01:03:17,117275.619036286,2331866490621.4785,38425096795.96094
bitcoin,2025-07-21 02:03:39,117258.49534948728,2330918414120.2007,37182847310.15872
bitcoin,2025-07-21 03:03:54,118095.6337209869,2347491039863.809,40153819178.29307
bitcoin,2025-07-21 04:03:19,118432.35944510101,2356229911311.2793,40853449978.9784
bitcoin,2025-07-21 05:00:43,118520.03570195529,2358766702443.449,41520523669.051315
bitcoin,2025-07-21 06:03:34,118395.05930329603,2355101864235.055,39752499316.99723
bitcoin,2025-07-21 07:03:12,119155.0139718851,2368981637733.015,43680775791.443405
bitcoin,2025-07-21 08:03:40,119366.30365658732,2374814574647.6772,45173850637.39492
bitcoin,2025-07-21 09:03:39,119025.28937916443,2368813081901.8535,45716210399.683784
bitcoin,2025-07-21 10:03:54,118720.30263182445,2361970041515.123,45416459616.081345
bitcoin,2025-07-21 11:03:45,118604.08701091033,2359612943202.551,43087281507.57105
bitcoin,2025-07-21 12:04:03,118349.38262637949,2354824886358.213,46791445002.437996
